,TP9,Oz,FT10,AF7,POz,CPz,TP8,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.45,0.0,0.0,0.55,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
TP8,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.5833333333333334,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4
