,TP9,CP5,Oz,C5,PO3,POz,CPz,FT8
TP9,0.4,0.1,0.5,0.0,0.0,0.0,0.0,0.0
CP5,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0
Oz,0.21052631578947367,0.05263157894736842,0.7368421052631579,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
