,TP9,CP5,Oz,C5,PO3,POz,CPz,FT8
TP9,0.2916666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.2916666666666667
CP5,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.22857142857142856,0.0,0.0,0.5142857142857142,0.0,0.0,0.05714285714285714,0.2
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.0,0.0
CPz,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857
FT8,0.2857142857142857,0.0,0.0,0.3333333333333333,0.0,0.0,0.09523809523809523,0.2857142857142857
