,TP9,CP1,O1,P1,POz,CPz,TP8,FT8
TP9,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
P1,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.5263157894736842,0.0,0.47368421052631576,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
