,TP9,CP5,Oz,C5,PO3,POz,CPz,FT8
TP9,0.4375,0.0625,0.0,0.0,0.0,0.0,0.0,0.5
CP5,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4
Oz,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.2608695652173913,0.7391304347826086,0.0,0.0,0.0,0.0
PO3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.55
