,TP9,Oz,FT10,AF7,POz,CPz,TP8,AF8
TP9,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0
Oz,0.4,0.2,0.0,0.0,0.0,0.4,0.0,0.0
FT10,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0
AF7,0.0,0.0,0.42105263157894735,0.3684210526315789,0.0,0.0,0.21052631578947367,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.75,0.0,0.0
TP8,0.0,0.0,0.4166666666666667,0.16666666666666666,0.0,0.0,0.4166666666666667,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
