,TP9,CP1,O1,P1,POz,CPz,TP8,FT8
TP9,0.41379310344827586,0.0,0.06896551724137931,0.3793103448275862,0.0,0.13793103448275862,0.0,0.0
CP1,0.0,0.631578947368421,0.0,0.0,0.3684210526315789,0.0,0.0,0.0
O1,0.2727272727272727,0.0,0.18181818181818182,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0
P1,0.41379310344827586,0.0,0.06896551724137931,0.3793103448275862,0.0,0.13793103448275862,0.0,0.0
POz,0.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0,0.0
CPz,0.3125,0.0,0.125,0.3125,0.0,0.25,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
