,F7,O1,TP10,FT10,POz,CPz,TP8,AF8
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.4
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.4
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.4444444444444444
