,TP9,CP5,Oz,C5,PO3,POz,CPz,FT8
TP9,0.36245954692556637,0.025889967637540454,0.12944983818770225,0.13915857605177995,0.07119741100323625,0.0,0.11974110032362459,0.15210355987055016
CP5,0.042735042735042736,0.452991452991453,0.042735042735042736,0.0,0.05982905982905983,0.32051282051282054,0.042735042735042736,0.038461538461538464
Oz,0.13732394366197184,0.035211267605633804,0.35563380281690143,0.1443661971830986,0.1267605633802817,0.007042253521126761,0.12323943661971831,0.07042253521126761
C5,0.16610169491525423,0.0,0.13220338983050847,0.37966101694915255,0.09491525423728814,0.01694915254237288,0.16271186440677965,0.04745762711864407
PO3,0.10328638497652583,0.07511737089201878,0.1596244131455399,0.1267605633802817,0.323943661971831,0.014084507042253521,0.09859154929577464,0.09859154929577464
POz,0.0,0.3392857142857143,0.013392857142857142,0.022321428571428572,0.008928571428571428,0.45982142857142855,0.06696428571428571,0.08928571428571429
CPz,0.13261648745519714,0.035842293906810034,0.11469534050179211,0.16129032258064516,0.07168458781362007,0.06093189964157706,0.3906810035842294,0.03225806451612903
FT8,0.1864406779661017,0.03389830508474576,0.08898305084745763,0.05084745762711865,0.09322033898305085,0.08898305084745763,0.0423728813559322,0.4152542372881356
