,TP9,CP5,Oz,C5,PO3,POz,CPz,FT8
TP9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0
Oz,0.0,0.38461538461538464,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.3,0.3,0.0,0.2,0.2,0.0,0.0
POz,0.0,0.3,0.3,0.0,0.2,0.2,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
