,TP9,Oz,FT10,AF7,POz,CPz,TP8,AF8
TP9,0.46153846153846156,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
POz,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0
CPz,0.45454545454545453,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.7692307692307693,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
