,TP9,CP5,Oz,C5,PO3,POz,CPz,FT8
TP9,0.2222222222222222,0.0,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.0,0.2777777777777778,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.15384615384615385,0.0,0.5,0.11538461538461539,0.038461538461538464,0.0,0.19230769230769232,0.0
C5,0.25,0.0,0.25,0.1875,0.0625,0.0,0.25,0.0
PO3,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.48148148148148145
CPz,0.2222222222222222,0.0,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.0,0.2777777777777778,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.48148148148148145
