,TP9,CP1,O1,P1,POz,CPz,TP8,FT8
TP9,0.3299319727891156,0.0,0.18027210884353742,0.19387755102040816,0.0,0.1836734693877551,0.0,0.11224489795918367
CP1,0.0,0.44075829383886256,0.0,0.0,0.24644549763033174,0.0,0.2938388625592417,0.018957345971563982
O1,0.1896551724137931,0.0,0.32413793103448274,0.20689655172413793,0.05172413793103448,0.15862068965517243,0.0,0.06896551724137931
P1,0.19661016949152543,0.0,0.18983050847457628,0.3525423728813559,0.0,0.22033898305084745,0.0,0.04067796610169491
POz,0.0,0.2636363636363636,0.07272727272727272,0.0,0.4681818181818182,0.0,0.19545454545454546,0.0
CPz,0.20229007633587787,0.0,0.15648854961832062,0.24427480916030533,0.0,0.36259541984732824,0.0,0.03435114503816794
TP8,0.0,0.3191489361702128,0.0,0.0,0.21808510638297873,0.0,0.44148936170212766,0.02127659574468085
FT8,0.2391304347826087,0.028985507246376812,0.15217391304347827,0.10144927536231885,0.0,0.07971014492753623,0.036231884057971016,0.36231884057971014
