,TP9,CP5,Oz,C5,PO3,POz,CPz,FT8
TP9,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.30434782608695654
CP5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
CPz,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.375,0.2916666666666667
FT8,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.30434782608695654
