,F7,O1,TP10,FT10,POz,CPz,TP8,AF8
F7,0.38095238095238093,0.0,0.42857142857142855,0.0,0.19047619047619047,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.32,0.0,0.52,0.0,0.16,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.36363636363636365,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444
