,FT9,TP9,O1,TP10,F8,F5,PO8,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.3864864864864865,0.3837837837837838,0.0,0.0,0.0,0.0,0.22972972972972974
O1,0.0,0.340632603406326,0.39659367396593675,0.0,0.0,0.0,0.0,0.26277372262773724
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.26688102893890675,0.3408360128617363,0.0,0.0,0.0,0.0,0.39228295819935693
