,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.25333333333333335,0.0,0.2,0.2,0.0,0.0,0.2,0.14666666666666667
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.1724137931034483,0.0,0.25287356321839083,0.20689655172413793,0.0,0.0,0.2413793103448276,0.12643678160919541
postcentral-rh,0.1111111111111111,0.0,0.13333333333333333,0.26666666666666666,0.13703703703703704,0.13703703703703704,0.13333333333333333,0.08148148148148149
superiortemporal-lh,0.0,0.0,0.0,0.30434782608695654,0.3739130434782609,0.3217391304347826,0.0,0.0
superiortemporal-rh,0.0,0.0,0.0,0.3181818181818182,0.34545454545454546,0.33636363636363636,0.0,0.0
supramarginal-lh,0.15873015873015872,0.0,0.2275132275132275,0.19047619047619047,0.0,0.0,0.30687830687830686,0.1164021164021164
supramarginal-rh,0.2018348623853211,0.0,0.2018348623853211,0.2018348623853211,0.0,0.0,0.2018348623853211,0.1926605504587156
