,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.4626865671641791,0.3283582089552239,0.0,0.0,0.0,0.0,0.0,0.208955223880597
inferiorparietal-rh,0.328125,0.453125,0.0,0.0,0.0,0.0,0.0,0.21875
parstriangularis-rh,0.0,0.0,0.23039215686274508,0.23529411764705882,0.0,0.23529411764705882,0.08823529411764706,0.2107843137254902
postcentral-rh,0.0,0.0,0.22705314009661837,0.2463768115942029,0.0,0.2318840579710145,0.08695652173913043,0.20772946859903382
superiorparietal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiortemporal-lh,0.0,0.0,0.2025862068965517,0.21120689655172414,0.0,0.3232758620689655,0.07758620689655173,0.1853448275862069
superiortemporal-rh,0.0,0.0,0.20224719101123595,0.20224719101123595,0.0,0.20224719101123595,0.19101123595505617,0.20224719101123595
supramarginal-rh,0.10294117647058823,0.10294117647058823,0.15808823529411764,0.15808823529411764,0.0,0.15808823529411764,0.0661764705882353,0.2536764705882353
