,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4,0.26666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
P3,0.0,0.3448275862068966,0.3103448275862069,0.0,0.0,0.0,0.3448275862068966,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.36764705882352944,0.27941176470588236,0.0,0.0,0.0,0.35294117647058826,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
