,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,0.43103448275862066,0.0,0.0,0.0,0.0,0.39655172413793105,0.1724137931034483,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.42592592592592593,0.0,0.0,0.0,0.0,0.3888888888888889,0.18518518518518517,0.0
AF7,0.3448275862068966,0.0,0.0,0.0,0.0,0.3448275862068966,0.3103448275862069,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
