,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,0.41818181818181815,0.0,0.36363636363636365,0.21818181818181817,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
P3,0.4,0.0,0.36363636363636365,0.23636363636363636,0.0,0.0,0.0,0.0
Oz,0.35,0.0,0.35,0.3,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.5048543689320388,0.47572815533980584,0.019417475728155338
AF7,0.0,0.0,0.0,0.0,0.0,0.49473684210526314,0.4842105263157895,0.021052631578947368
PO4,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.25
