,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,0.5753424657534246,0.0,0.0,0.0,0.0,0.4246575342465753,0.0,0.0
FT9,0.0,0.7291666666666666,0.0,0.0,0.0,0.0,0.2708333333333333,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5254237288135594,0.0,0.0,0.0,0.0,0.4745762711864407,0.0,0.0
AF7,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.46153846153846156,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
