,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.36666666666666664,0.0,0.0,0.0,0.23333333333333334,0.4,0.0
P3,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.25,0.0,0.0,0.0,0.35,0.4,0.0
AF7,0.0,0.29411764705882354,0.0,0.0,0.0,0.23529411764705882,0.47058823529411764,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
