,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5319148936170213,0.0,0.0,0.0,0.0425531914893617,0.425531914893617,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.375,0.0,0.0,0.0,0.25,0.375,0.0
AF7,0.0,0.5,0.0,0.0,0.0,0.05,0.45,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
