,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.5454545454545454,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.7894736842105263,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
