,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.15179606025492468,0.12456546929316338,0.15063731170336037,0.12224797219003476,0.12108922363847045,0.044611819235225954,0.1477404403244496,0.1373117033603708
frontalpole-rh,0.12966360856269113,0.1418960244648318,0.12844036697247707,0.13944954128440368,0.1400611620795107,0.04709480122324159,0.1345565749235474,0.13883792048929663
lateralorbitofrontal-lh,0.1500285225328009,0.1215059897318882,0.16657159155733028,0.11922418710781517,0.11808328579577866,0.04392470051340559,0.1466058185966914,0.13405590416428978
medialorbitofrontal-lh,0.12690665039658328,0.13849908480780965,0.12568639414276997,0.1476510067114094,0.1464307504575961,0.04697986577181208,0.13178767541183647,0.13605857230018303
medialorbitofrontal-rh,0.12560975609756098,0.1378048780487805,0.12439024390243902,0.14573170731707316,0.15426829268292683,0.04695121951219512,0.13048780487804879,0.13475609756097562
parahippocampal-rh,0.12520593080724876,0.12520593080724876,0.12520593080724876,0.12520593080724876,0.12520593080724876,0.12355848434925865,0.12520593080724876,0.12520593080724876
rostralanteriorcingulate-lh,0.14489446662863661,0.12721049629207073,0.14489446662863661,0.12492869366799772,0.12378779235596121,0.04392470051340559,0.15059897318881918,0.13976041072447234
rostralanteriorcingulate-rh,0.13652275379229872,0.13418903150525088,0.1353558926487748,0.13185530921820304,0.1306884480746791,0.044924154025670945,0.1411901983663944,0.14527421236872812
