,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.21095076400679116,0.11290322580645161,0.1536502546689304,0.11544991511035653,0.11502546689303905,0.03353140916808149,0.133276740237691,0.12521222410865873
frontalpole-rh,0.09640341119762699,0.15090841675936226,0.11234705228031146,0.1468298109010011,0.15053763440860216,0.047830923248053395,0.1453466814979607,0.14979606970708195
lateralorbitofrontal-lh,0.14455917394757745,0.1227164416203336,0.1755361397934869,0.11953931691818905,0.12470214455917394,0.03534551231135822,0.14336775218427322,0.13423351866560762
medialorbitofrontal-lh,0.09689081706435286,0.14244396240057844,0.10665220535068691,0.17823571945046998,0.14859002169197397,0.04772234273318872,0.13702096890817064,0.14244396240057844
medialorbitofrontal-rh,0.09403832505322925,0.1426543647977289,0.10929737402413059,0.14513839602555004,0.16501064584811923,0.0511000709723208,0.1440738112136267,0.14868701206529453
parahippocampal-rh,0.06486941870261162,0.10699241786015164,0.07329401853411963,0.10951979780960404,0.11962931760741365,0.3117101937657961,0.10362257792754845,0.11036225779275484
rostralanteriorcingulate-lh,0.10497798848628513,0.13410091432441584,0.1202167287504233,0.1296986115814426,0.1381645783948527,0.04232983406705046,0.182864883169658,0.147646461225872
rostralanteriorcingulate-rh,0.10119047619047619,0.14215686274509803,0.11624649859943978,0.13865546218487396,0.14775910364145659,0.04656862745098039,0.15126050420168066,0.1561624649859944
