,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.35633709356337095,0.19774386197743862,0.059057730590577305,0.10019907100199071,0.027206370272063702,0.1420039814200398,0.11745189117451892,0.0
frontalpole-rh,0.15918803418803418,0.2857905982905983,0.09508547008547008,0.07371794871794872,0.031517094017094016,0.18055555555555555,0.13675213675213677,0.03739316239316239
isthmuscingulate-rh,0.07472712006717044,0.1528127623845508,0.4727120067170445,0.0,0.08564231738035265,0.15197313182199831,0.06213266162888329,0.0
medialorbitofrontal-lh,0.13259195893926431,0.12318220701454234,0.0,0.3943541488451668,0.0,0.06073567151411463,0.17365269461077845,0.11548331907613345
parahippocampal-rh,0.05416666666666667,0.08194444444444444,0.13055555555555556,0.0,0.5861111111111111,0.08194444444444444,0.027777777777777776,0.0375
rostralanteriorcingulate-lh,0.1441317776252574,0.23198352779684284,0.12285518188057652,0.048730267673301304,0.04049416609471517,0.31228551818805766,0.09951956074124914,0.0
rostralanteriorcingulate-rh,0.1274928774928775,0.18376068376068377,0.05128205128205128,0.14173789173789172,0.01566951566951567,0.10327635327635327,0.26638176638176636,0.1103988603988604
temporalpole-rh,0.0,0.08225616921269095,0.0,0.1562867215041128,0.02937720329024677,0.0,0.18683901292596944,0.54524089306698
