,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.20799407846039972,0.13545521835677277,0.0,0.1687638786084382,0.0851221317542561,0.16358253145817914,0.08142116950407106,0.15766099185788304
frontalpole-rh,0.1702325581395349,0.16837209302325581,0.0,0.14790697674418604,0.09488372093023256,0.16837209302325581,0.08,0.1702325581395349
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.18770226537216828,0.13187702265372167,0.0,0.22006472491909385,0.08009708737864078,0.13592233009708737,0.09627831715210355,0.14805825242718446
medialorbitofrontal-lh,0.1401985111662531,0.12655086848635236,0.0,0.12034739454094293,0.184863523573201,0.18610421836228289,0.10794044665012408,0.13399503722084366
medialorbitofrontal-rh,0.16718027734976887,0.137904468412943,0.0,0.1263482280431433,0.11556240369799692,0.2295839753466872,0.0724191063174114,0.1510015408320493
rostralanteriorcingulate-lh,0.15469613259668508,0.12154696132596685,0.0,0.1643646408839779,0.12292817679558012,0.13259668508287292,0.16298342541436464,0.1408839779005525
rostralanteriorcingulate-rh,0.17809364548494983,0.15301003344481606,0.0,0.1496655518394649,0.09197324414715718,0.16722408026755853,0.08361204013377926,0.17642140468227424
