,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parsopercularis-lh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-rh,temporalpole-lh
frontalpole-lh,0.22727272727272727,0.0,0.022727272727272728,0.18181818181818182,0.09090909090909091,0.25,0.1590909090909091,0.06818181818181818
frontalpole-rh,0.0,0.5,0.25,0.0,0.1,0.0,0.05,0.1
lateralorbitofrontal-lh,0.0,0.21212121212121213,0.2727272727272727,0.12121212121212122,0.18181818181818182,0.030303030303030304,0.0,0.18181818181818182
parsopercularis-lh,0.07272727272727272,0.03636363636363636,0.10909090909090909,0.2545454545454545,0.16363636363636364,0.2,0.01818181818181818,0.14545454545454545
parsorbitalis-lh,0.046511627906976744,0.09302325581395349,0.18604651162790697,0.16279069767441862,0.20930232558139536,0.09302325581395349,0.0,0.20930232558139536
parsorbitalis-rh,0.14285714285714285,0.0,0.05357142857142857,0.25,0.10714285714285714,0.26785714285714285,0.08928571428571429,0.08928571428571429
parstriangularis-rh,0.24390243902439024,0.0,0.0,0.12195121951219512,0.024390243902439025,0.21951219512195122,0.3902439024390244,0.0
temporalpole-lh,0.02631578947368421,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.07894736842105263,0.0,0.21052631578947367
