,cuneus-rh,frontalpole-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
cuneus-rh,0.5636363636363636,0.0,0.10909090909090909,0.0,0.16363636363636364,0.12727272727272726,0.03636363636363636,0.0
frontalpole-rh,0.0,0.65625,0.0,0.0,0.0,0.0,0.0,0.34375
isthmuscingulate-lh,0.20689655172413793,0.0,0.39655172413793105,0.034482758620689655,0.20689655172413793,0.017241379310344827,0.13793103448275862,0.0
isthmuscingulate-rh,0.0,0.0,0.13636363636363635,0.5681818181818182,0.0,0.09090909090909091,0.20454545454545456,0.0
lateraloccipital-rh,0.25,0.0,0.19230769230769232,0.0,0.36538461538461536,0.057692307692307696,0.1346153846153846,0.0
parahippocampal-rh,0.17391304347826086,0.0,0.0,0.08695652173913043,0.021739130434782608,0.6086956521739131,0.10869565217391304,0.0
pericalcarine-rh,0.09523809523809523,0.0,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.3968253968253968,0.0
temporalpole-lh,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6428571428571429
