,Fp1,F7,FT9,TP9,FT10,Fp2,AF7,F2
Fp1,0.4878048780487805,0.0,0.0,0.0,0.0,0.5121951219512195,0.0,0.0
F7,0.0,0.30526315789473685,0.21052631578947367,0.0,0.16842105263157894,0.0,0.0,0.3157894736842105
FT9,0.0,0.26666666666666666,0.25333333333333335,0.0,0.21333333333333335,0.0,0.0,0.26666666666666666
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.25396825396825395,0.25396825396825395,0.0,0.23809523809523808,0.0,0.0,0.25396825396825395
Fp2,0.4666666666666667,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.297029702970297,0.19801980198019803,0.0,0.15841584158415842,0.0,0.0,0.3465346534653465
