,CP1,P7,F8,C1,CP3,P1,PO4,PO8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.3333333333333333,0.30303030303030304,0.0,0.0,0.0,0.0,0.36363636363636365
F8,0.0,0.2926829268292683,0.34146341463414637,0.0,0.0,0.0,0.0,0.36585365853658536
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.19672131147540983,0.2459016393442623,0.0,0.0,0.0,0.0,0.5573770491803278
