,CP1,P7,F8,C1,CP3,P1,PO4,PO8
CP1,0.45390070921985815,0.0,0.08983451536643026,0.0,0.0,0.0,0.34988179669030733,0.10638297872340426
P7,0.0,0.6346153846153846,0.16538461538461538,0.0,0.0,0.019230769230769232,0.0,0.18076923076923077
F8,0.09176470588235294,0.10588235294117647,0.6282352941176471,0.04941176470588235,0.0,0.0,0.08941176470588236,0.03529411764705882
C1,0.0,0.0,0.054404145077720206,0.31088082901554404,0.25906735751295334,0.2538860103626943,0.0,0.12176165803108809
CP3,0.0,0.0,0.0,0.28328611898017,0.3002832861189802,0.28611898016997167,0.0,0.13031161473087818
P1,0.0,0.013513513513513514,0.0,0.27297297297297296,0.28378378378378377,0.2891891891891892,0.0,0.14054054054054055
PO4,0.39313984168865435,0.0,0.09762532981530343,0.0,0.0,0.0,0.42480211081794195,0.08443271767810026
PO8,0.087890625,0.091796875,0.029296875,0.095703125,0.09375,0.10546875,0.06640625,0.4296875
