,CP1,P7,F8,C1,CP3,P1,PO4,PO8
CP1,0.5032679738562091,0.0,0.0,0.0,0.0,0.0,0.49673202614379086,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.3106060606060606,0.3106060606060606,0.30303030303030304,0.0,0.07575757575757576
CP3,0.0,0.0,0.0,0.3106060606060606,0.3106060606060606,0.30303030303030304,0.0,0.07575757575757576
P1,0.0,0.0,0.0,0.3088235294117647,0.3088235294117647,0.3088235294117647,0.0,0.07352941176470588
PO4,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
PO8,0.0,0.0,0.0,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.0,0.23076923076923078
