,Fp1,Fz,F7,FT9,T8,F8,Fp2,F6
Fp1,0.2980769230769231,0.0,0.0,0.0,0.0,0.2980769230769231,0.3076923076923077,0.09615384615384616
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.49295774647887325,0.5070422535211268,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.4927536231884058,0.5072463768115942,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2871287128712871,0.0,0.0,0.0,0.0,0.3069306930693069,0.3069306930693069,0.09900990099009901
Fp2,0.29357798165137616,0.0,0.0,0.0,0.0,0.29357798165137616,0.3211009174311927,0.09174311926605505
F6,0.2564102564102564,0.0,0.0,0.0,0.0,0.2564102564102564,0.2564102564102564,0.23076923076923078
