,CP1,P7,F8,C1,CP3,P1,PO4,PO8
CP1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.22727272727272727
PO8,0.23636363636363636,0.0,0.0,0.0,0.0,0.0,0.21818181818181817,0.5454545454545454
