,FC1,Oz,CP6,FT10,AF7,CPz,FT8,AF4
FC1,0.3793103448275862,0.0,0.0,0.0,0.0,0.3793103448275862,0.2413793103448276,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.3793103448275862,0.0,0.0,0.0,0.0,0.3793103448275862,0.2413793103448276,0.0
FT8,0.34782608695652173,0.0,0.0,0.0,0.0,0.34782608695652173,0.30434782608695654,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
