,FT9,P7,CP6,FT10,AF3,CPz,F6,AF8
FT9,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.07142857142857142,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4
CPz,0.0,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.0,0.36363636363636365
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4
