,FC1,Oz,CP6,FT10,AF7,CPz,FT8,AF4
FC1,0.42857142857142855,0.0,0.0,0.0,0.09523809523809523,0.47619047619047616,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.4444444444444444,0.14814814814814814,0.0,0.4074074074074074
CPz,0.18,0.0,0.0,0.0,0.12,0.64,0.0,0.06
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.07407407407407407,0.0,0.3333333333333333,0.037037037037037035,0.0,0.5555555555555556
