,FC1,Oz,CP6,FT10,AF7,CPz,FT8,AF4
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.68,0.0,0.0,0.32,0.0
AF7,0.0,0.0,0.0,0.0,0.4864864864864865,0.0,0.0,0.5135135135135135
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.6428571428571429,0.0
AF4,0.0,0.0,0.0,0.0,0.4418604651162791,0.0,0.0,0.5581395348837209
