,FC1,Oz,CP6,FT10,AF7,CPz,FT8,AF4
FC1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.47619047619047616,0.0,0.5238095238095238,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.38461538461538464,0.0,0.6153846153846154,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
