,FT9,P7,CP6,FT10,AF3,CPz,F6,AF8
FT9,0.5128205128205128,0.0,0.0,0.10256410256410256,0.0,0.0,0.38461538461538464,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.125,0.0,0.0,0.875,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.4838709677419355,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
