,FT9,P7,CP6,FT10,AF3,CPz,F6,AF8
FT9,0.391304347826087,0.1956521739130435,0.0,0.0,0.0,0.0,0.41304347826086957,0.0
P7,0.3448275862068966,0.3103448275862069,0.0,0.0,0.0,0.0,0.3448275862068966,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.3409090909090909,0.36363636363636365,0.0,0.0,0.29545454545454547
AF3,0.0,0.0,0.0,0.28846153846153844,0.40384615384615385,0.0,0.0,0.3076923076923077
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.391304347826087,0.1956521739130435,0.0,0.0,0.0,0.0,0.41304347826086957,0.0
AF8,0.0,0.0,0.0,0.2619047619047619,0.38095238095238093,0.0,0.0,0.35714285714285715
