,FC1,Oz,CP6,FT10,AF7,CPz,FT8,AF4
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.32075471698113206,0.0,0.0,0.0,0.33962264150943394,0.33962264150943394
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.5384615384615384
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.24615384615384617,0.0,0.0,0.0,0.4153846153846154,0.3384615384615385
AF4,0.0,0.0,0.22784810126582278,0.0,0.0759493670886076,0.0,0.3037974683544304,0.3924050632911392
