,FC1,Oz,CP6,FT10,AF7,CPz,FT8,AF4
FC1,0.46680080482897385,0.0,0.052313883299798795,0.028169014084507043,0.05030181086519115,0.16700201207243462,0.193158953722334,0.04225352112676056
Oz,0.0,0.5329341317365269,0.059880239520958084,0.25149700598802394,0.08383233532934131,0.005988023952095809,0.0,0.0658682634730539
CP6,0.08708708708708708,0.02702702702702703,0.45345345345345345,0.11711711711711711,0.06906906906906907,0.024024024024024024,0.0990990990990991,0.12312312312312312
FT10,0.040380047505938245,0.08788598574821853,0.09501187648456057,0.6413301662707839,0.03800475059382423,0.019002375296912115,0.06413301662707839,0.014251781472684086
AF7,0.049891540130151846,0.03036876355748373,0.04338394793926247,0.0368763557483731,0.42733188720173537,0.12581344902386118,0.0,0.28633405639913234
CPz,0.2185792349726776,0.0,0.01912568306010929,0.01639344262295082,0.1557377049180328,0.4344262295081967,0.09836065573770492,0.05737704918032787
FT8,0.23058252427184467,0.0,0.0703883495145631,0.06553398058252427,0.0,0.08980582524271845,0.49029126213592233,0.05339805825242718
AF4,0.05238095238095238,0.02142857142857143,0.09523809523809523,0.023809523809523808,0.30952380952380953,0.047619047619047616,0.05714285714285714,0.39285714285714285
