,FC1,Oz,CP6,FT10,AF7,CPz,FT8,AF4
FC1,0.34285714285714286,0.0,0.0,0.0,0.0,0.3,0.35714285714285715,0.0
Oz,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.058823529411764705
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.32786885245901637,0.0,0.0,0.0,0.0,0.32786885245901637,0.3442622950819672,0.0
FT8,0.3333333333333333,0.0,0.0,0.0,0.0,0.2916666666666667,0.375,0.0
AF4,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
