,FC1,Oz,CP6,FT10,AF7,CPz,FT8,AF4
FC1,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.2,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666
FT10,0.0,0.0,0.11538461538461539,0.34615384615384615,0.34615384615384615,0.0,0.0,0.19230769230769232
AF7,0.0,0.0,0.09090909090909091,0.2727272727272727,0.48484848484848486,0.0,0.0,0.15151515151515152
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.15,0.3,0.3,0.0,0.0,0.25
