,FT9,P7,CP6,FT10,AF3,CPz,F6,AF8
FT9,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
