,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06630824372759857,0.0,0.06810035842293907,0.0,0.0,0.0,0.0,0.0,0.06810035842293907,0.017921146953405017,0.0,0.0,0.0,0.06630824372759857,0.0,0.0,0.0,0.0,0.06630824372759857,0.06451612903225806,0.0,0.0,0.03942652329749104,0.06810035842293907,0.0,0.0,0.0,0.0,0.0035842293906810036,0.053763440860215055,0.0,0.05197132616487455,0.0,0.0,0.0,0.0,0.04121863799283154,0.06272401433691756,0.04838709677419355,0.05197132616487455,0.0,0.0,0.0,0.0,0.0,0.0,0.03763440860215054,0.0,0.0,0.0,0.0,0.044802867383512544,0.0,0.0,0.06272401433691756,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.04465334900117509,0.0,0.09753231492361927,0.0,0.0,0.0,0.0,0.0,0.10105757931844889,0.01762632197414806,0.0,0.0,0.0,0.09870740305522914,0.0,0.0,0.0,0.0,0.0681551116333725,0.04230317273795535,0.0,0.0,0.03172737955346651,0.07285546415981199,0.0,0.0,0.0,0.0,0.0035252643948296123,0.036427732079905996,0.0,0.03760282021151586,0.0,0.0,0.0,0.0,0.02702702702702703,0.07873090481786134,0.05052878965922444,0.0399529964747356,0.0,0.0,0.0,0.0,0.0,0.0,0.024676850763807285,0.0,0.0,0.0,0.0,0.02937720329024677,0.0,0.0,0.08108108108108109,0.01645123384253819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.043701799485861184,0.04113110539845758,0.037275064267352186,0.012853470437017995,0.0,0.0,0.0,0.04498714652956298,0.0,0.0,0.0,0.04498714652956298,0.04498714652956298,0.0,0.0,0.0,0.038560411311053984,0.042416452442159386,0.0,0.0,0.0,0.0,0.0,0.043701799485861184,0.032133676092544985,0.0,0.0,0.0,0.043701799485861184,0.0,0.0,0.04498714652956298,0.0,0.0,0.0,0.0,0.03984575835475578,0.04498714652956298,0.04498714652956298,0.04498714652956298,0.043701799485861184,0.03598971722365039,0.0,0.037275064267352186,0.038560411311053984,0.038560411311053984,0.038560411311053984,0.0,0.0,0.038560411311053984,0.0,0.005141388174807198,0.033419023136246784,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0425531914893617,0.04380475594493116,0.04005006257822278,0.016270337922403004,0.0,0.0,0.0,0.04505632040050062,0.0,0.0,0.0,0.04505632040050062,0.04505632040050062,0.0,0.0,0.0,0.03629536921151439,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.04505632040050062,0.03504380475594493,0.0,0.0,0.0,0.04505632040050062,0.0,0.0,0.04505632040050062,0.0,0.0,0.0,0.0,0.0425531914893617,0.04505632040050062,0.04505632040050062,0.04505632040050062,0.04005006257822278,0.03879849812265332,0.0,0.03379224030037547,0.03629536921151439,0.03629536921151439,0.04130162703379224,0.0,0.0,0.03629536921151439,0.0,0.0025031289111389237,0.030037546933667083,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.038944723618090454,0.04271356783919598,0.04648241206030151,0.022613065326633167,0.0,0.0,0.0,0.04648241206030151,0.0,0.0,0.0,0.04648241206030151,0.04522613065326633,0.0,0.0,0.0,0.032663316582914576,0.038944723618090454,0.0,0.0,0.0,0.0,0.0,0.04271356783919598,0.0414572864321608,0.0,0.0,0.0,0.04271356783919598,0.0,0.0,0.04773869346733668,0.0,0.0,0.0,0.0,0.04271356783919598,0.04773869346733668,0.04773869346733668,0.04773869346733668,0.0364321608040201,0.04522613065326633,0.0,0.03015075376884422,0.032663316582914576,0.032663316582914576,0.04271356783919598,0.0,0.0,0.032663316582914576,0.0,0.0,0.026381909547738693,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.03409090909090909,0.04261363636363636,0.056818181818181816,0.05397727272727273,0.0,0.0,0.0,0.05113636363636364,0.0,0.0,0.0,0.05113636363636364,0.048295454545454544,0.0,0.0,0.0,0.019886363636363636,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.04261363636363636,0.056818181818181816,0.0,0.0,0.0,0.04261363636363636,0.0,0.0,0.05397727272727273,0.0,0.0,0.0,0.0,0.04261363636363636,0.05397727272727273,0.05397727272727273,0.056818181818181816,0.028409090909090908,0.05397727272727273,0.0,0.014204545454545454,0.019886363636363636,0.019886363636363636,0.04261363636363636,0.0,0.0,0.019886363636363636,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.04171240395170143,0.0,0.09440175631174534,0.0,0.0,0.0,0.0,0.0,0.11964873765093303,0.01756311745334797,0.0,0.0,0.0,0.1163556531284303,0.0,0.0,0.0,0.0,0.06366630076838639,0.03951701427003293,0.0,0.0,0.030735455543358946,0.06805708013172337,0.0,0.0,0.0,0.0,0.0043907793633369925,0.03512623490669594,0.0,0.03512623490669594,0.0,0.0,0.0,0.0,0.025246981339187707,0.07574094401756312,0.04939626783754116,0.038419319429198684,0.0,0.0,0.0,0.0,0.0,0.0,0.02305159165751921,0.0,0.0,0.0,0.0,0.027442371020856202,0.0,0.0,0.07793633369923161,0.01646542261251372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.04633204633204633,0.0,0.06563706563706563,0.0,0.0,0.0,0.0,0.0,0.0694980694980695,0.06563706563706563,0.0,0.0,0.0,0.0694980694980695,0.0,0.0,0.0,0.0,0.03861003861003861,0.03861003861003861,0.0,0.0,0.0694980694980695,0.05019305019305019,0.0,0.0,0.0,0.0,0.0,0.011583011583011582,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.015444015444015444,0.0694980694980695,0.0694980694980695,0.0694980694980695,0.0,0.0,0.0,0.0,0.0,0.0,0.03861003861003861,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0694980694980695,0.06177606177606178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
