,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06664264952872641,0.0024833773932548264,0.033945683734536575,0.03608114132531026,0.029375359415891835,0.00479670927454407,0.0030441400304414,0.001201634222542658,0.03732831571924787,0.009173046454905869,0.012187531516385988,0.010292800537536149,0.009005571669513789,0.0024833773932548264,0.011092518594903707,0.008091003765120564,0.006356662804691341,0.004886645838340142,0.013788339055448651,0.004910987232072824,0.02283905112894207,0.013111927036405773,0.01299039218982396,0.003965392934390771,0.014412126136125112,0.013715886763747517,0.01045833200910377,0.021750895329097533,0.013032789745148494,0.011494434760078807,0.011342273287623482,0.024436716051934315,0.007300313788548933,0.02252667176014772,0.0052070816310181844,0.005135600996229282,0.03983329165758029,0.038113519998509315,0.037199124216197685,0.010454789625618037,0.03317939067494976,0.02810698624429196,0.006517680235860998,0.02062291270050196,0.01516236187119667,0.013935986487506012,0.009259440635216208,0.02346580870360735,0.01992273117722331,0.005719733370236307,0.013399965011467438,0.010932700465980003,0.0075555541785789024,0.019335284065064278,0.018681442248011215,0.01364754874502903,0.022581240012338598,0.01742209715720727,0.02389715219241001,0.018835374912209407,0.01133050235817246
Fz,0.0014206955046649702,0.05015020979643184,0.00445169464670593,0.004230709343578065,0.0065014853859889825,0.022673826961994638,0.02302982115158437,0.022649000652989866,0.004678951307825618,0.022697680832016464,0.018038795540569513,0.023102375581090524,0.01731842497027656,0.020517527950633174,0.014787669986119162,0.021430849048704285,0.02322151973695933,0.02193072053536085,0.01680457248961965,0.02502275623679856,0.009702885535080766,0.01232006239448018,0.016455501832668987,0.02934028050730337,0.009685768862084512,0.020979171521582844,0.017740702231380617,0.01068123776226301,0.017210778304059426,0.016474615790522434,0.027038893017387326,0.0158159543347312,0.023878763295191598,0.012270430156928362,0.023537495442056203,0.021317789915213804,0.003611693701052691,0.004759588044567286,0.0035360035925506286,0.02194421530986972,0.003988333294319314,0.015938700008629667,0.023269061521847212,0.019213979316979823,0.01674314287853818,0.016885954568815316,0.019430970050393303,0.010254872763637816,0.01840858438854609,0.02226790065097511,0.016988375103372592,0.009795019761474111,0.013298321453855674,0.01874330138026941,0.01665365811164927,0.018932516461295706,0.009611123979914418,0.008019934300391876,0.015113259444274996,0.008237970260137327,0.01524390108979548
F3,0.02850218426791354,0.006881501757309275,0.06206259836859159,0.040332655994340744,0.033119711876721025,0.004313725490196078,0.00820864883718006,0.0071220637026662235,0.04090833400301878,0.010112545422440312,0.00878432684585809,0.006518975058727313,0.011920816393024994,0.011827639913689845,0.014877381961790209,0.011922117496174592,0.009748488014270588,0.0120701152460315,0.012646788215941576,0.009417122189439527,0.02058371423401379,0.007543850729574458,0.014123540290736418,0.01372924043456845,0.01563734647119505,0.016182552425436675,0.0121921565347359,0.025865274595632995,0.011442677386007238,0.0074242585762104765,0.009116840702879976,0.022789346479941963,0.004768816384278082,0.02731920816393025,0.006700735888634317,0.0035897435897435897,0.03761764733216453,0.029071433296322963,0.03695499221798179,0.020764862780085686,0.01880323657608693,0.022820966566569192,0.010984065859873377,0.013344124835927066,0.013883131416338249,0.010955889869818616,0.019317281656577652,0.015995587182931276,0.016121455245605085,0.013157159593421666,0.015936786067481334,0.009688845008547373,0.008000548868723612,0.012375141932313115,0.020521469021991375,0.006582291767461159,0.02128395920221603,0.010989499878909938,0.01817181887113448,0.016210269202615108,0.010140491806056908
F7,0.03107629789058851,0.006736970308065393,0.042289145747785487,0.061415259495396494,0.044656622752999676,0.00020681097476906108,0.007776847482342641,0.006841501281120852,0.04969160419982574,0.017604075330322884,0.007838176508955342,0.011599609275917244,0.011583267860292342,0.007831296331532348,0.010202014576399566,0.012284282377053098,0.011766924850693389,0.012296257067354042,0.015915119036375554,0.00697176729932324,0.014974280624158879,0.009202758287786161,0.016161095321700472,0.013247944684200732,0.013727262385675513,0.015867220275171783,0.014673127702090259,0.021107557121658925,0.013131506629524208,0.004958038792142459,0.009798183954500408,0.013399248932789034,0.01002748873476337,0.020237508974256857,0.009372587314661344,0.00041362194953812215,0.045143150721334506,0.031366864088784294,0.04989259287416286,0.019786837468144976,0.027229849197169198,0.01789940595195956,0.01129772856629463,0.01444058168217427,0.011267229097706808,0.009094655985640618,0.017062370725244354,0.017752798518132273,0.011789020958070353,0.012187029279537569,0.011112353520028418,0.005950744992769928,0.008618647132498743,0.005908270833881162,0.018614180823566306,0.007988422880552595,0.02382190244748353,0.01588865620367463,0.00773913774689477,0.009695506254669872,0.011568779717892365
FT9,0.024525091931542273,0.009667766249951592,0.03298682644389517,0.04324027254985864,0.05962318869337778,0.0020244195609540076,0.01068723048501043,0.005706567340381463,0.04794168186634926,0.020402129353112818,0.010008661605404399,0.01294233103335118,0.011628720001630118,0.012084449105787123,0.01042611279332667,0.009603489648693436,0.01652857065588057,0.010895945410656005,0.01811377566516681,0.010264125089840552,0.016009781138439424,0.009172137645594502,0.01309303165897321,0.011297084744084713,0.013946475567263677,0.0162309993299231,0.009912348052514997,0.015010661381156407,0.018047898816574426,0.011990973324837088,0.01554558139172657,0.012207550799051501,0.013157308260231367,0.014788227001698715,0.017040937847353686,9.48946669197191e-05,0.04175117839546613,0.03167120976884854,0.04710617139651771,0.015836911753080555,0.020536720822236953,0.014495093695014834,0.013782076824460655,0.012273224949648217,0.009207801824516663,0.010574199681636127,0.014020012266429231,0.015205091432265106,0.011290235685494216,0.014491871863715255,0.012070345592614794,0.0061633099345168125,0.012246031413281903,0.013892696588518055,0.01137364057655418,0.014578903982066134,0.022899806060691405,0.01113388085262458,0.010201064676556409,0.01182393950809037,0.014527333344641747
FC5,0.002604355851351152,0.026215721861750106,0.003726833199033038,0.000201450443190975,0.0017123287671232876,0.048825721056485576,0.02036093870981818,0.028912188424856614,0.0009317082997582595,0.017045217976274125,0.01945530152082773,0.02278127273760512,0.021052836068258016,0.02572309240503027,0.015887911370639624,0.022225819664082318,0.025404521563330652,0.022550247924772414,0.01679251511691647,0.024998979242142803,0.012746249252115788,0.01634292649725628,0.012878156835445298,0.023320474271559435,0.014052604786017216,0.015888342282673638,0.018811412613069078,0.009004197956227873,0.01746304968482161,0.018011324621950986,0.025577115823603253,0.01690466790180357,0.02185863784102192,0.015059857001972092,0.020226102416993436,0.0460112722708024,7.554391619661564e-05,0.002352542797362433,0.00012590652699435938,0.019641964779197836,0.002542278402572453,0.012888838230712647,0.022407515308830887,0.015153547724518823,0.014527087436386938,0.01945090845658487,0.020239137972377336,0.009432423785353366,0.01798732039661039,0.01903100986261017,0.017135692714636275,0.009697272394725988,0.012173080284276886,0.021685010138035712,0.013354993645931573,0.017730970641034145,0.008130030403660784,0.0069015729460725275,0.020623002247040233,0.007472244116450206,0.017674750611245925
FC1,0.0018359853121175031,0.026510836085890194,0.006222023118280615,0.005569254530830215,0.00805901281778672,0.02045915629462194,0.04936821788383465,0.021916855256042034,0.0055321057441027,0.027706600879589448,0.014340660551564036,0.022413167768697024,0.020761194354161606,0.023746872300902416,0.01958065599586411,0.014649555151600453,0.024579023701862587,0.01471453649983636,0.020741892312130965,0.019029013155988532,0.01020294639962652,0.02266980326075314,0.016710325844711275,0.022194131973313595,0.02476565590873979,0.0179062067525595,0.023803876607104004,0.011248558181583688,0.023789377820369134,0.023186975680270804,0.02157343217857322,0.008808496750386852,0.03039319587188191,0.007841811625957033,0.028919993736338346,0.01861753751104352,0.002511287785411578,0.003177666886357217,0.004299861755268329,0.014696354959343289,0.0041231573081281616,0.013688561555706037,0.021710032733894553,0.016035023371417198,0.01327413080566971,0.01386197610195869,0.01975663279433739,0.014715540887224963,0.014094345672115642,0.017405483837479422,0.013326564084873467,0.007829540295646595,0.01293527875519873,0.0150729673310597,0.013349374709438856,0.01677603484161407,0.0196098277405573,0.016815076288969815,0.010758548731982016,0.007106214945573853,0.012701570001856975
C3,0.0007734916912021558,0.026197239658029163,0.0053387496887108785,0.004836997504624437,0.004283035460079897,0.02846466675610579,0.021559434796591094,0.04610590040845472,0.004849158648485695,0.02182760901869374,0.014941665006257121,0.027133229619512485,0.018370695109512294,0.02460454792803791,0.01880514006142129,0.02187772076636549,0.02633206129689617,0.027064457098512972,0.01982101839818152,0.024576242239468783,0.006433254519628753,0.016993545858522738,0.014187674086859127,0.026279222379283103,0.015511142538354557,0.018158292266071498,0.023633961706435735,0.010104458443715913,0.01629344102972633,0.016868371018301753,0.025919420520685146,0.012412772373461122,0.02489243197986149,0.016703145578079268,0.024447711172151502,0.02767775580673243,0.0013651952816404146,0.00015096618357487922,0.0020873171108608743,0.023341463313205912,0.0006793478260869565,0.008492265941920502,0.02608191879096631,0.018069180858196084,0.009980959833638415,0.01533543406781896,0.0186501904769998,0.00893300334878388,0.01600262075004466,0.02139022783892665,0.015380095242417381,0.010163376991557284,0.014244496405318807,0.014680619470775948,0.014760505962648197,0.019357214934500912,0.007252456441822503,0.015311531779334645,0.01230919265102133,0.004215939169223878,0.017484816895700726
T7,0.02917061110905874,0.007060489156196694,0.038258211375519845,0.04532118180185721,0.04535462066388717,0.001187729062033392,0.007367393962803968,0.006236554263552827,0.05888139306245928,0.013842982800847876,0.011037039294912685,0.010868356222678469,0.009436939788319748,0.008005833096408116,0.010466283881843688,0.014250886959154215,0.013640364612555564,0.01389056656796163,0.014998265508907574,0.01099994014310474,0.014449162092059372,0.003701408920473234,0.015225513217589486,0.01184565026283545,0.009947268779694558,0.015629570574536802,0.008089833249720636,0.019769964476071718,0.012005833735876395,0.007351264041607642,0.013508470949682199,0.018685219781849928,0.009732863725593078,0.02080514038706722,0.012285814263534443,0.00027148092846477533,0.04146424220617728,0.0317869655928631,0.045535773367539736,0.02080898718842624,0.02250326172119042,0.02031460160666671,0.009302191832143626,0.017977731396492273,0.010310443464189903,0.011902043371589567,0.013770956024925568,0.013264100811747694,0.016011666192816233,0.01589639870516733,0.012595883105891565,0.01157584460803612,0.011609593212513175,0.01021645494959971,0.018240402983316688,0.012066383388436627,0.019541724259333534,0.01101687606077629,0.012050749721268433,0.012458963622021865,0.014197657886149948
TP9,0.005299286238795298,0.022912906789294866,0.006550571644084209,0.011241854937062418,0.013851602323256326,0.014768468267883814,0.024099698924362867,0.01906034821727399,0.009792361998674098,0.05400758326678841,0.009036684628443835,0.025088461930951704,0.02028750439767389,0.02896836101102612,0.01395610282956864,0.017044376008432116,0.030795447328176725,0.013320224161837254,0.035346103179241695,0.015844515734930696,0.009258842981812006,0.02376095315166034,0.011310094704308615,0.016566608435398616,0.021498514959941026,0.021059193582571724,0.023273507127978196,0.004185461593410162,0.02435606636366426,0.022386523957242836,0.026394249947727447,0.0010222138728859945,0.0372961994820557,0.005607658624900005,0.03391569953522028,0.013598892178670087,0.00859317074249862,0.0046678230854151365,0.01117745086915163,0.00793316284987822,0.005657834924345737,0.010631532731182058,0.03302086656119386,0.008965947196514116,0.010513874884126199,0.005199112044524085,0.021773525682058703,0.017219613946674147,0.006179222427030727,0.01663016508136321,0.004278990215577007,0.007462531461654782,0.01592930253070522,0.019234515727794513,0.006559313470476533,0.02219456058585223,0.025034717539100942,0.016023321765577754,0.005664658901070357,0.005241126332593311,0.01745051412643464
