,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-lh,lingual-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,temporalpole-lh
caudalanteriorcingulate-lh,0.4120734908136483,0.11548556430446194,0.0,0.0,0.08398950131233596,0.0,0.3569553805774278,0.031496062992125984
frontalpole-rh,0.09501187648456057,0.4845605700712589,0.0,0.0,0.28978622327790976,0.0,0.13064133016627077,0.0
fusiform-lh,0.0,0.0,0.40828402366863903,0.1952662721893491,0.0,0.3343195266272189,0.0,0.0621301775147929
lingual-lh,0.0,0.0,0.21978021978021978,0.5274725274725275,0.0,0.25274725274725274,0.0,0.0
medialorbitofrontal-rh,0.07608695652173914,0.33695652173913043,0.0,0.0,0.47554347826086957,0.0,0.11141304347826086,0.0
parahippocampal-lh,0.0,0.0,0.3395638629283489,0.2398753894080997,0.0,0.4205607476635514,0.0,0.0
rostralanteriorcingulate-lh,0.3063063063063063,0.13513513513513514,0.0,0.0,0.10135135135135136,0.0,0.40540540540540543,0.0518018018018018
temporalpole-lh,0.07804878048780488,0.0,0.09268292682926829,0.0,0.0,0.0,0.13170731707317074,0.697560975609756
