,bankssts-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parsopercularis-lh
bankssts-lh,0.8305084745762712,0.0,0.0,0.1694915254237288,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.23692307692307693,0.16307692307692306,0.09846153846153846,0.13538461538461538,0.1723076923076923,0.1753846153846154,0.018461538461538463
inferiortemporal-lh,0.0,0.18248175182481752,0.2737226277372263,0.09124087591240876,0.14233576642335766,0.145985401459854,0.15328467153284672,0.010948905109489052
isthmuscingulate-lh,0.036231884057971016,0.13043478260869565,0.10507246376811594,0.2971014492753623,0.10507246376811594,0.14492753623188406,0.18115942028985507,0.0
isthmuscingulate-rh,0.0,0.16260162601626016,0.15040650406504066,0.1016260162601626,0.3089430894308943,0.10569105691056911,0.11382113821138211,0.056910569105691054
lingual-lh,0.0,0.17684887459807075,0.13504823151125403,0.1189710610932476,0.09646302250803858,0.2765273311897106,0.19614147909967847,0.0
parahippocampal-lh,0.0,0.1806853582554517,0.14330218068535824,0.14953271028037382,0.09968847352024922,0.19626168224299065,0.22741433021806853,0.003115264797507788
parsopercularis-lh,0.0,0.0392156862745098,0.00980392156862745,0.0,0.11764705882352941,0.0,0.0,0.8333333333333334
