,cuneus-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-lh,isthmuscingulate-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-rh,0.5658362989323843,0.0,0.0,0.2277580071174377,0.20640569395017794,0.0,0.0,0.0
frontalpole-lh,0.0,0.5182724252491694,0.0,0.0,0.006644518272425249,0.11627906976744186,0.15614617940199335,0.2026578073089701
frontalpole-rh,0.0,0.0,0.5504201680672269,0.0,0.0,0.0,0.3067226890756303,0.14285714285714285
isthmuscingulate-lh,0.2422145328719723,0.0,0.0,0.5397923875432526,0.2179930795847751,0.0,0.0,0.0
isthmuscingulate-rh,0.1746031746031746,0.010582010582010581,0.0,0.17724867724867724,0.4497354497354497,0.14814814814814814,0.026455026455026454,0.013227513227513227
pericalcarine-rh,0.0,0.12374581939799331,0.0,0.0,0.1605351170568562,0.5284280936454849,0.0903010033444816,0.09698996655518395
rostralanteriorcingulate-lh,0.0,0.1186046511627907,0.1813953488372093,0.0,0.018604651162790697,0.06744186046511629,0.37906976744186044,0.23488372093023255
rostralanteriorcingulate-rh,0.0,0.14950980392156862,0.09313725490196079,0.0,0.007352941176470588,0.0661764705882353,0.24754901960784315,0.4362745098039216
