,F3,FT9,TP9,TP10,FT10,F8,AF7,AF8
F3,0.6253869969040248,0.0,0.0,0.3746130030959752,0.0,0.0,0.0,0.0
FT9,0.0,0.49818181818181817,0.0,0.5018181818181818,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.13325867861142218,0.15453527435610304,0.0,0.7122060470324748,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
