,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.2497991967871486,0.25060240963855424,0.08473895582329317,0.027710843373493974,0.0,0.20321285140562248,0.15582329317269075,0.028112449799196786
caudalanteriorcingulate-rh,0.249597423510467,0.250805152979066,0.08494363929146538,0.027777777777777776,0.0,0.20330112721417068,0.15579710144927536,0.027777777777777776
frontalpole-lh,0.17736486486486486,0.17736486486486486,0.17652027027027026,0.05827702702702703,0.0,0.17736486486486486,0.17736486486486486,0.05574324324324324
frontalpole-rh,0.16707021791767554,0.16707021791767554,0.16707021791767554,0.16464891041162227,0.0,0.16707021791767554,0.16707021791767554,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.22178649237472767,0.22135076252723312,0.09193899782135076,0.030065359477124184,0.0,0.22788671023965143,0.17254901960784313,0.03442265795206972
rostralanteriorcingulate-rh,0.20260416666666667,0.20208333333333334,0.10885416666666667,0.0359375,0.0,0.20572916666666666,0.2046875,0.04010416666666667
temporalpole-rh,0.13197026022304834,0.13011152416356878,0.12453531598513011,0.0,0.0,0.14869888475836432,0.1449814126394052,0.31970260223048325
