,bankssts-lh,inferiorparietal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.1282051282051282,0.12906943244021896,0.12330740420628061,0.11927398444252377,0.12186689714779603,0.12445980985306827,0.12618841832324978,0.12762892538173437
inferiorparietal-lh,0.12724679029957203,0.12981455064194009,0.12268188302425106,0.12039942938659058,0.12239657631954351,0.12439372325249644,0.12610556348074178,0.12696148359486448
insula-lh,0.12551440329218108,0.1266901822457378,0.12580834803057026,0.12081128747795414,0.12375073486184597,0.12610229276895943,0.1266901822457378,0.12463256907701352
isthmuscingulate-rh,0.12328358208955224,0.12567164179104479,0.12268656716417911,0.12955223880597014,0.1265671641791045,0.1253731343283582,0.12447761194029851,0.12238805970149254
lingual-lh,0.12419637638807715,0.12653419053185272,0.12331969608416131,0.1244886031560491,0.12682641729982466,0.12624196376388078,0.12507305669199298,0.12331969608416131
parahippocampal-lh,0.1251798561151079,0.1269064748201439,0.1237410071942446,0.1214388489208633,0.12460431654676259,0.12748201438848922,0.12546762589928057,0.1251798561151079
superiortemporal-lh,0.12630359212050984,0.12775202780996522,0.12456546929316338,0.12079953650057937,0.12282734646581692,0.12485515643105446,0.12746234067207415,0.1254345307068366
transversetemporal-lh,0.12817551963048499,0.12904157043879907,0.1226905311778291,0.11893764434180139,0.12182448036951501,0.12471131639722864,0.12557736720554272,0.12904157043879907
