,bankssts-lh,cuneus-lh,inferiorparietal-lh,isthmuscingulate-rh,lateraloccipital-lh,precuneus-lh,superiorparietal-lh,temporalpole-rh
bankssts-lh,0.15025349516054692,0.1064679674297127,0.10907973575049931,0.14764172683976035,0.12336764479950837,0.10785066830542327,0.11061607005684437,0.1447226916577047
cuneus-lh,0.10178597357339916,0.14621751125308552,0.14055466821547843,0.10541600116160883,0.1267605633802817,0.14389429359663133,0.13924785828372296,0.09612313053579208
inferiorparietal-lh,0.10280641466208476,0.13860252004581902,0.14347079037800686,0.10638602520045819,0.12743413516609392,0.14189576174112256,0.14218213058419243,0.09722222222222222
isthmuscingulate-rh,0.14529012810851544,0.10821401657874906,0.11077618688771665,0.14875659382064807,0.12479276563677467,0.10957045968349662,0.11228334589299171,0.14031650339110777
lateraloccipital-lh,0.11741711307369336,0.1252352685681193,0.12769653974229042,0.12103662950629795,0.14116114087157955,0.12653829448385695,0.12914434631533228,0.11177066743883017
precuneus-lh,0.10142857142857142,0.14157142857142857,0.14242857142857143,0.105,0.126,0.14585714285714285,0.14185714285714285,0.09585714285714286
superiorparietal-lh,0.10336504330540963,0.13616356666193383,0.14141700979696153,0.1069146670452932,0.1277864546358086,0.14084906999858016,0.14567655828482182,0.09782763027119125
temporalpole-rh,0.14949688548155246,0.10445615716339243,0.10717137837406165,0.14742053984986425,0.12202523558536975,0.10589362721609967,0.10892828621625938,0.15460789011340043
