,bankssts-lh,cuneus-lh,inferiorparietal-lh,isthmuscingulate-rh,lateraloccipital-lh,precuneus-lh,superiorparietal-lh,temporalpole-rh
bankssts-lh,0.14770114942528736,0.10229885057471265,0.1089080459770115,0.14798850574712644,0.12614942528735631,0.10632183908045977,0.11494252873563218,0.1456896551724138
cuneus-lh,0.1021856372409878,0.14078910019869428,0.14135679818336644,0.1070110701107011,0.1268804995742265,0.14135679818336644,0.14135679818336644,0.09906329832529094
inferiorparietal-lh,0.1036816459122902,0.13481321061180293,0.14239306984298863,0.10828370330265295,0.12723335138061723,0.13995668651867893,0.1429344883595019,0.10070384407146725
isthmuscingulate-rh,0.1438528017842208,0.10398661834402008,0.110398661834402,0.1485921382771118,0.12712573180931142,0.1078896013381656,0.1162531363256203,0.14190131028714803
lateraloccipital-lh,0.11927840603123317,0.11927840603123317,0.1254711900915455,0.12385568120624664,0.1416262789445342,0.1230479267635972,0.13112547119009155,0.11631663974151858
precuneus-lh,0.10240963855421686,0.13636363636363635,0.1426615553121577,0.10706462212486309,0.12623220153340636,0.1426615553121577,0.1432092004381161,0.09939759036144578
superiorparietal-lh,0.10595331759769211,0.13060582218725414,0.13847364280094415,0.11041174927878311,0.12876999737739314,0.13690007867820614,0.14581694204038814,0.10306845003933911
temporalpole-rh,0.14690420560747663,0.10075934579439252,0.10747663551401869,0.14748831775700935,0.125,0.10484813084112149,0.11360981308411215,0.15391355140186916
