,bankssts-lh,inferiorparietal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.13455130414799493,0.13282776054234172,0.12593358611972882,0.10157416982649661,0.1211076640238998,0.12375043088590142,0.1277720326324256,0.1324830518212111
inferiorparietal-lh,0.1303215579710145,0.13394474637681159,0.1255661231884058,0.10371376811594203,0.12284873188405797,0.125,0.12884963768115942,0.1297554347826087
insula-lh,0.128126834997064,0.1297709923664122,0.13035819142689373,0.10463887257780388,0.12425132119788608,0.1267175572519084,0.1288314738696418,0.1273047563123899
isthmuscingulate-rh,0.11792326267775691,0.12221625972632144,0.11899651193989805,0.14327877649584117,0.13093640998121814,0.12677756909042126,0.12221625972632144,0.11765495036222162
lingual-lh,0.12282748162836814,0.12667677592441387,0.12341070803685991,0.11454566662778491,0.13367549282631516,0.13005948909366616,0.1265601306427155,0.12224425521987635
parahippocampal-lh,0.12440744594750838,0.1278760550352642,0.12486992715920915,0.10983928777893398,0.12914787836744132,0.13180714533472077,0.1275291941264886,0.12452306625043358
superiortemporal-lh,0.12760566624438557,0.13094552573995163,0.12656915812507197,0.10537832546354946,0.12495681216169527,0.1266843256938846,0.13117586087757688,0.1266843256938846
transversetemporal-lh,0.1332794830371567,0.13258712208631432,0.12554811908608354,0.1016616662820217,0.12104777290560813,0.12427879067620586,0.12727902146318948,0.13431802446342025
