,bankssts-lh,inferiorparietal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.14652195362604833,0.14010853478046373,0.13172175629008387,0.06857424765663542,0.11840157868771584,0.11889491859891466,0.13320177602368033,0.14257523433645783
inferiorparietal-lh,0.14142928535732133,0.1409295352323838,0.13343328335832083,0.06946526736631684,0.1199400299850075,0.12043978010994502,0.13393303348325838,0.14042978510744628
insula-lh,0.13704276146316333,0.13704276146316333,0.13652756311179803,0.0716125708397733,0.12158681092220505,0.12364760432766615,0.1354971664090675,0.13704276146316333
isthmuscingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lingual-lh,0.1322634200332042,0.1322634200332042,0.13115661317100166,0.07692307692307693,0.13171001660210294,0.13115661317100166,0.1322634200332042,0.1322634200332042
parahippocampal-lh,0.13230429988974643,0.13230429988974643,0.13230429988974643,0.07662624035281147,0.13009922822491732,0.13175303197353913,0.13230429988974643,0.13230429988974643
superiortemporal-lh,0.13752556237218813,0.13752556237218813,0.13496932515337423,0.07106339468302658,0.12269938650306748,0.12321063394683027,0.13701431492842536,0.1359918200408998
transversetemporal-lh,0.14364089775561098,0.1396508728179551,0.13316708229426433,0.06932668329177058,0.11870324189526185,0.12019950124688279,0.13216957605985039,0.143142144638404
