,bankssts-lh,inferiorparietal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.13020833333333334,0.12708333333333333,0.12135416666666667,0.11822916666666666,0.12291666666666666,0.125,0.1265625,0.12864583333333332
inferiorparietal-lh,0.12782745923198316,0.12782745923198316,0.12204103103629668,0.11888479747501315,0.12414518674381904,0.1251972645975802,0.12730142030510258,0.126775381378222
insula-lh,0.12608225108225107,0.125,0.12554112554112554,0.12012987012987013,0.125,0.1266233766233766,0.125,0.1266233766233766
isthmuscingulate-rh,0.11654526534859522,0.11602497398543184,0.11394380853277836,0.16337148803329865,0.13267429760665972,0.12486992715920915,0.11550468262226847,0.11706555671175858
lingual-lh,0.1211340206185567,0.1211340206185567,0.11855670103092783,0.13298969072164948,0.13711340206185568,0.1283505154639175,0.12061855670103093,0.12010309278350516
parahippocampal-lh,0.12344398340248963,0.1229253112033195,0.120850622406639,0.12551867219917012,0.12966804979253113,0.1312240663900415,0.12240663900414937,0.12396265560165975
superiortemporal-lh,0.12789473684210526,0.12789473684210526,0.12210526315789473,0.11842105263157894,0.12421052631578948,0.12526315789473685,0.12736842105263158,0.1268421052631579
transversetemporal-lh,0.12872841444270017,0.12663526949241236,0.12192569335426479,0.11826268969126112,0.12244897959183673,0.12558869701726844,0.12663526949241236,0.12977498691784406
