subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S41,Sess02,MOTOR_EXECUTION-LEFT,0.8077195897784133,1.0000000000000004,0.7039993688228983,0.8946603559838855,bootstrap,subcritical,rtwin_beta
S41,Sess02,MOTOR_EXECUTION-RIGHT,0.7668785462903109,1.0000000000000002,0.5903702506643683,0.9326442756589816,bootstrap,subcritical,rtwin_beta
S41,Sess02,MOTOR_IMAGERY-LEFT,0.9016669577655924,1.0,0.8784545698296794,0.9285728189694034,bootstrap,subcritical,rtwin_beta
S41,Sess02,MOTOR_IMAGERY-RIGHT,0.8892659346447308,1.0000000000000027,0.8656222528166683,0.9129580962622199,bootstrap,subcritical,rtwin_beta
S41,Sess02,MOTOR_EXECUTION,0.7872990680343621,1.0000000000000004,0.6471848097436332,0.9136523158214336,bootstrap,subcritical,rtwin_beta
S41,Sess02,MOTOR_IMAGERY,0.8954664462051616,1.0000000000000013,0.8720384113231738,0.9207654576158116,bootstrap,subcritical,rtwin_beta
S41,Sess02,LEFT,0.8546932737720028,1.0000000000000002,0.7912269693262888,0.9116165874766444,bootstrap,subcritical,rtwin_beta
S41,Sess02,RIGHT,0.8280722404675209,1.0000000000000013,0.7279962517405183,0.9228011859606007,bootstrap,subcritical,rtwin_beta
S41,Sess02,LEFT_vs_RIGHT,0.026621033304481845,0.0,-0.1315742166343119,0.18362033573612613,bootstrap,delta,rtwin_beta
S41,Sess02,IMAGERY_vs_EXECUTION,0.10816737817079947,0.0,-0.041613904498259746,0.2735806478721784,bootstrap,delta,rtwin_beta
S41,Sess02,ME_LEFT_vs_ME_RIGHT,0.04084104348810236,0.0,-0.2286449068360833,0.30429010531951717,bootstrap,delta,rtwin_beta
S41,Sess02,MI_LEFT_vs_MI_RIGHT,0.012401023120861554,0.0,-0.03450352643254051,0.06295056615273509,bootstrap,delta,rtwin_beta
