,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.674562306900103,0.10916580844490216,0.01132852729145211,0.037075180226570546,0.05458290422245108,0.03192584963954686,0.08135942327497425,0.0
frontalpole-rh,0.14248704663212436,0.6075129533678757,0.0038860103626943004,0.0,0.04533678756476684,0.09196891191709844,0.09326424870466321,0.015544041450777202
isthmuscingulate-rh,0.014508928571428572,0.005580357142857143,0.5647321428571429,0.07142857142857142,0.1875,0.03236607142857143,0.029017857142857144,0.09486607142857142
parahippocampal-lh,0.03591470258136925,0.0,0.07519640852974187,0.5578002244668911,0.06397306397306397,0.04601571268237935,0.058361391694725026,0.1627384960718294
parahippocampal-rh,0.06314699792960662,0.038302277432712216,0.17184265010351968,0.042443064182194616,0.5683229813664596,0.021739130434782608,0.035196687370600416,0.059006211180124224
rostralanteriorcingulate-rh,0.03162055335968379,0.08432147562582346,0.03820816864295125,0.06060606060606061,0.030303030303030304,0.544137022397892,0.11198945981554677,0.09881422924901186
temporalpole-lh,0.07855626326963906,0.07006369426751592,0.025477707006369428,0.05201698513800425,0.036093418259023353,0.09235668789808917,0.6252653927813163,0.020169851380042462
temporalpole-rh,0.0,0.019777503090234856,0.10012360939431397,0.16440049443757726,0.0754017305315204,0.08405438813349815,0.018541409147095178,0.5377008652657602
